year,month,day,team,opponent,location,teamscore,oppscore,canceled,postponed,OT,D1
2021,2,9,George Washington,Richmond,V,,,False,True,,2
2021,2,13,George Washington,La Salle,V,,,False,True,,2
2021,2,17,George Washington,Saint Joseph's,H,,,False,True,,2
2021,2,21,George Washington,Rhode Island,H,78.0,70.0,False,False,,2
2021,2,24,George Washington,George Mason,V,58.0,63.0,False,False,,2
2021,2,26,George Washington,St. Bonaventure,V,41.0,88.0,False,False,,2
2021,3,3,George Washington,Fordham,N,53.0,49.0,False,False,,2
2021,3,4,George Washington,George Mason,N,59.0,73.0,False,False,,2
2020,11,25,Georgetown,UMBC,H,70.0,62.0,False,False,,2
2020,12,1,Georgetown,Navy,H,71.0,78.0,False,False,,2
2020,12,6,Georgetown,West Virginia,H,71.0,80.0,False,False,,2
2020,12,8,Georgetown,Coppin St.,H,80.0,48.0,False,False,,2
2020,12,11,Georgetown,Villanova,H,63.0,76.0,False,False,,2
2020,12,13,Georgetown,St. John's (NY),H,97.0,94.0,False,False,,2
2020,12,13,Georgetown,UConn,H,,,False,True,,2
2020,12,20,Georgetown,St. John's (NY),V,83.0,94.0,False,False,,2
2020,12,23,Georgetown,Seton Hall,V,67.0,78.0,False,False,,2
2020,12,30,Georgetown,Creighton,H,,,False,True,,2
2021,1,2,Georgetown,Marquette,H,60.0,64.0,False,False,,2
2021,1,6,Georgetown,Butler,V,55.0,63.0,False,False,,2
2021,1,9,Georgetown,Syracuse,V,69.0,74.0,False,False,,2
2021,1,13,Georgetown,DePaul,H,,,False,True,,2
2021,1,16,Georgetown,Providence,V,,,False,True,,2
2021,1,20,Georgetown,Marquette,V,,,False,True,,2
2021,1,26,Georgetown,Xavier,V,,,False,True,,2
2021,1,30,Georgetown,Providence,H,73.0,72.0,False,False,,2
2021,2,3,Georgetown,Creighton,V,86.0,79.0,False,False,,2
2021,2,7,Georgetown,Villanova,V,74.0,84.0,False,False,,2
2021,2,9,Georgetown,Creighton,H,48.0,63.0,False,False,,2
2021,2,13,Georgetown,Butler,H,78.0,63.0,False,False,,2
2021,2,20,Georgetown,Seton Hall,H,81.0,75.0,False,False,,2
2021,2,23,Georgetown,UConn,H,57.0,70.0,False,False,,2
2021,2,27,Georgetown,DePaul,V,68.0,60.0,False,False,,2
2021,3,2,Georgetown,Xavier,H,72.0,66.0,False,False,,2
2021,3,6,Georgetown,UConn,V,82.0,98.0,False,False,,2
2021,3,10,Georgetown,Marquette,N,68.0,49.0,False,False,,2
2021,3,11,Georgetown,Villanova,N,72.0,71.0,False,False,,2
2021,3,12,Georgetown,Seton Hall,N,66.0,58.0,False,False,,2
2021,3,13,Georgetown,Creighton,N,73.0,48.0,False,False,,2
2021,3,20,Georgetown,Colorado,N,73.0,96.0,False,False,,2
2020,11,25,Georgia,Columbus St.,H,,,True,False,,1
2020,11,29,Georgia,Florida A&M,H,85.0,75.0,False,False,,2
2020,11,29,Georgia,Gardner-Webb,H,,,True,False,,2
2020,12,2,Georgia,North Georgia,H,84.0,62.0,False,False,,1
2020,12,4,Georgia,Jacksonville,H,98.0,65.0,False,False,,2
2020,12,8,Georgia,Montana,H,63.0,50.0,False,False,,2
2020,12,12,Georgia,Samford,H,79.0,75.0,False,False,,2
2020,12,19,Georgia,Cincinnati,H,83.0,68.0,False,False,,2
2020,12,22,Georgia,Northeastern,H,76.0,58.0,False,False,,2
2020,12,30,Georgia,Mississippi St.,H,73.0,83.0,False,False,,2
2021,1,6,Georgia,LSU,V,92.0,94.0,False,False,,2
2021,1,9,Georgia,Arkansas,V,69.0,99.0,False,False,,2
2021,1,13,Georgia,Auburn,H,77.0,95.0,False,False,,2
2021,1,16,Georgia,Ole Miss,V,78.0,74.0,False,False,,2
2021,1,20,Georgia,Kentucky,H,63.0,62.0,False,False,,2
2021,1,23,Georgia,Florida,H,84.0,92.0,False,False,,2
2021,1,27,Georgia,South Carolina,V,59.0,83.0,False,False,,2
2021,1,30,Georgia,Ole Miss,H,71.0,61.0,False,False,,2
2021,2,2,Georgia,Auburn,V,91.0,86.0,False,False,,2
2021,2,6,Georgia,Vanderbilt,H,73.0,70.0,False,False,,2
2021,2,10,Georgia,Texas A&M,V,,,False,True,,2
2021,2,10,Georgia,Tennessee,V,81.0,89.0,False,False,,2
2021,2,13,Georgia,Alabama,V,82.0,115.0,False,False,,2
2021,2,16,Georgia,Missouri,H,80.0,70.0,False,False,,2
2021,2,20,Georgia,Florida,V,63.0,70.0,False,False,,2
2021,2,23,Georgia,LSU,H,91.0,78.0,False,False,,2
2021,2,27,Georgia,South Carolina,H,70.0,91.0,False,False,,2
2021,3,6,Georgia,Alabama,H,79.0,89.0,False,False,,2
2021,3,11,Georgia,Missouri,N,70.0,73.0,False,False,,2
2020,11,25,Georgia St.,Georgia Tech,V,123.0,120.0,False,False,,2
2020,11,27,Georgia St.,Toccoa Falls,H,105.0,60.0,False,False,,1
2020,11,30,Georgia St.,Mercer,V,69.0,86.0,False,False,,2
2020,12,4,Georgia St.,Charlotte,V,76.0,65.0,False,False,,2
2020,12,16,Georgia St.,Mercer,H,88.0,81.0,False,False,,2
2020,12,18,Georgia St.,Carver,H,122.0,57.0,False,False,,1
2020,12,21,Georgia St.,Col. of Charleston,H,72.0,55.0,False,False,,2
2021,1,1,Georgia St.,Coastal Carolina,V,69.0,81.0,False,False,,2
2021,1,2,Georgia St.,Coastal Carolina,V,70.0,62.0,False,False,,2
2021,1,8,Georgia St.,Troy,V,,,False,True,,2
2021,1,9,Georgia St.,Troy,V,,,False,True,,2
2021,1,15,Georgia St.,Coastal Carolina,H,,,False,True,,2
2021,1,16,Georgia St.,Coastal Carolina,H,71.0,68.0,False,False,,2
2021,1,22,Georgia St.,Appalachian St.,V,71.0,80.0,False,False,,2
2021,1,23,Georgia St.,Appalachian St.,V,61.0,74.0,False,False,,2
2021,1,29,Georgia St.,South Alabama,H,,,False,True,,2
2021,1,30,Georgia St.,South Alabama,H,,,False,True,,2
2021,2,5,Georgia St.,Appalachian St.,H,,,False,True,,2
2021,2,6,Georgia St.,Appalachian St.,H,,,False,True,,2
2021,2,9,Georgia St.,South Alabama,H,67.0,70.0,False,False,,2
2021,2,11,Georgia St.,Ga. Southern,H,79.0,75.0,False,False,,2
2021,2,13,Georgia St.,Ga. Southern,V,,,True,False,,2
2021,2,16,Georgia St.,Troy,V,,,True,False,,2
2021,2,19,Georgia St.,Troy,H,80.0,66.0,False,False,,2
2021,2,20,Georgia St.,Troy,H,65.0,53.0,False,False,,2
2021,2,23,Georgia St.,Appalachian St.,H,85.0,71.0,False,False,,2
2021,2,26,Georgia St.,South Alabama,V,84.0,81.0,False,False,,2
2021,2,27,Georgia St.,South Alabama,V,82.0,73.0,False,False,,2
2021,3,6,Georgia St.,Arkansas St.,N,71.0,68.0,False,False,,2
2021,3,7,Georgia St.,Louisiana,N,84.0,73.0,False,False,,2
2021,3,8,Georgia St.,Appalachian St.,N,73.0,80.0,False,False,,2
2020,11,25,Georgia Tech,Georgia St.,H,120.0,123.0,False,False,,2
2020,11,27,Georgia Tech,Mercer,H,73.0,83.0,False,False,,2
2020,12,6,Georgia Tech,Kentucky,N,79.0,62.0,False,False,,2
2020,12,9,Georgia Tech,Nebraska,V,75.0,64.0,False,False,,2
2020,12,15,Georgia Tech,Florida St.,V,61.0,74.0,False,False,,2
2020,12,18,Georgia Tech,Florida A&M,H,74.0,64.0,False,False,,2
2020,12,20,Georgia Tech,Delaware St.,H,97.0,69.0,False,False,,2
2020,12,23,Georgia Tech,UAB,V,,,True,False,,2
2020,12,30,Georgia Tech,North Carolina,H,72.0,67.0,False,False,,2
2021,1,3,Georgia Tech,Wake Forest,H,70.0,54.0,False,False,,2
2021,1,6,Georgia Tech,Notre Dame,V,,,False,True,,2
2021,1,16,Georgia Tech,NC State,V,,,False,True,,2
2021,1,20,Georgia Tech,Clemson,H,83.0,65.0,False,False,,2
2021,1,23,Georgia Tech,Virginia,V,62.0,64.0,False,False,,2
2021,1,26,Georgia Tech,Duke,V,68.0,75.0,False,False,,2
2021,1,30,Georgia Tech,Florida St.,H,76.0,65.0,False,False,,2
2021,2,1,Georgia Tech,Louisville,V,58.0,74.0,False,False,,2
2021,2,6,Georgia Tech,Notre Dame,H,82.0,80.0,False,False,,2
2021,2,10,Georgia Tech,Virginia,H,49.0,57.0,False,False,,2
2021,2,12,Georgia Tech,Clemson,V,72.0,74.0,False,False,,2
2021,2,14,Georgia Tech,Pittsburgh,H,71.0,65.0,False,False,,2
2021,2,17,Georgia Tech,Boston College,H,,,False,True,,2
2021,2,20,Georgia Tech,Miami (FL),V,87.0,60.0,False,False,,2
2021,2,23,Georgia Tech,Virginia Tech,V,69.0,53.0,False,False,,2
2021,2,27,Georgia Tech,Syracuse,H,84.0,77.0,False,False,,2
2021,3,2,Georgia Tech,Duke,H,81.0,77.0,False,False,,2
2021,3,5,Georgia Tech,Wake Forest,V,75.0,63.0,False,False,,2
2021,3,11,Georgia Tech,Miami (FL),N,70.0,66.0,False,False,,2
2021,3,12,Georgia Tech,Virginia,N,,,True,False,,2
2021,3,13,Georgia Tech,Florida St.,N,80.0,75.0,False,False,,2
2021,3,19,Georgia Tech,Loyola Chicago,N,60.0,71.0,False,False,,2
2020,11,26,Gonzaga,Kansas,N,102.0,90.0,False,False,,2
2020,11,27,Gonzaga,Auburn,N,90.0,67.0,False,False,,2
2020,12,2,Gonzaga,West Virginia,N,87.0,82.0,False,False,,2
2020,12,2,Gonzaga,Tennessee,N,,,True,False,,2
2020,12,5,Gonzaga,Baylor,N,,,True,False,,2
2020,12,8,Gonzaga,Tarleton St.,H,,,True,False,,2
2020,12,10,Gonzaga,Southern U.,H,,,True,False,,2
2020,12,12,Gonzaga,Northern Ariz.,H,,,True,False,,2
2020,12,14,Gonzaga,Idaho,H,,,True,False,,2
2020,12,19,Gonzaga,Iowa,N,99.0,88.0,False,False,,2
2020,12,21,Gonzaga,Northwestern St.,H,95.0,57.0,False,False,,2
2020,12,22,Gonzaga,Northwestern St.,H,95.0,78.0,False,False,,2
2020,12,26,Gonzaga,Virginia,N,98.0,75.0,False,False,,2
2020,12,28,Gonzaga,Northern Ariz.,H,88.0,58.0,False,False,,2
2020,12,29,Gonzaga,Dixie St.,H,112.0,67.0,False,False,,2
2021,1,2,Gonzaga,San Francisco,H,85.0,62.0,False,False,,2
2021,1,7,Gonzaga,BYU,H,86.0,69.0,False,False,,2
2021,1,9,Gonzaga,Portland,V,116.0,88.0,False,False,,2
2021,1,14,Gonzaga,Pepperdine,H,95.0,70.0,False,False,,2
2021,1,16,Gonzaga,Saint Mary's (CA),V,73.0,59.0,False,False,,2
2021,1,23,Gonzaga,Pacific,H,95.0,49.0,False,False,,2
2021,1,28,Gonzaga,San Diego,V,90.0,62.0,False,False,,2
2021,1,30,Gonzaga,Pepperdine,V,97.0,75.0,False,False,,2
2021,2,4,Gonzaga,Pacific,V,76.0,58.0,False,False,,2
2021,2,4,Gonzaga,LMU (CA),H,,,True,False,,2
2021,2,6,Gonzaga,Santa Clara,H,,,True,False,,2
2021,2,8,Gonzaga,BYU,V,82.0,71.0,False,False,,2
2021,2,11,Gonzaga,Santa Clara,V,,,False,True,,2
2021,2,13,Gonzaga,San Francisco,V,100.0,61.0,False,False,,2
2021,2,18,Gonzaga,Saint Mary's (CA),H,87.0,65.0,False,False,,2
2021,2,20,Gonzaga,San Diego,H,106.0,69.0,False,False,,2
2021,2,25,Gonzaga,Santa Clara,H,89.0,75.0,False,False,,2
2021,2,27,Gonzaga,LMU (CA),H,86.0,69.0,False,False,,2
2021,3,8,Gonzaga,Saint Mary's (CA),N,78.0,55.0,False,False,,2
2021,3,9,Gonzaga,BYU,N,88.0,78.0,False,False,,2
2021,3,20,Gonzaga,Norfolk St.,N,98.0,55.0,False,False,,2
2021,3,22,Gonzaga,Oklahoma,N,87.0,71.0,False,False,,2
2021,3,28,Gonzaga,Creighton,N,83.0,65.0,False,False,,2
2021,3,30,Gonzaga,Southern California,N,85.0,66.0,False,False,,2
2021,4,3,Gonzaga,UCLA,N,93.0,90.0,False,False,,2
2021,4,5,Gonzaga,Baylor,N,70.0,86.0,False,False,,2
2020,11,25,Grambling,Grand Canyon,V,53.0,69.0,False,False,,2
2020,11,27,Grambling,Arizona,V,55.0,74.0,False,False,,2
2020,12,3,Grambling,East Tex. Baptist,H,68.0,59.0,False,False,,1
2020,12,6,Grambling,Texas Tech,V,40.0,81.0,False,False,,2
2020,12,12,Grambling,UIW,V,,,True,False,,2
2020,12,16,Grambling,ULM,V,78.0,61.0,False,False,,2
2020,12,19,Grambling,Tulane,V,65.0,77.0,False,False,,2
2020,12,23,Grambling,Southeastern La.,H,70.0,77.0,False,False,,2
2021,1,2,Grambling,Alabama St.,V,66.0,49.0,False,False,,2
2021,1,4,Grambling,Alabama A&M,V,,,False,True,,2
2021,1,9,Grambling,Southern U.,H,55.0,61.0,False,False,,2
2021,1,12,Grambling,Alcorn,H,79.0,74.0,False,False,,2
2021,1,16,Grambling,Texas Southern,V,78.0,72.0,False,False,,2
2021,1,18,Grambling,Prairie View,V,50.0,59.0,False,False,,2
2021,1,23,Grambling,Jackson St.,H,61.0,75.0,False,False,,2
2021,1,30,Grambling,Ark.-Pine Bluff,H,74.0,71.0,False,False,,2
2021,2,1,Grambling,Mississippi Val.,H,85.0,72.0,False,False,,2
2021,2,6,Grambling,Southern U.,V,72.0,69.0,False,False,,2
2021,2,8,Grambling,Alcorn,V,67.0,62.0,False,False,,2
2021,2,13,Grambling,Texas Southern,H,73.0,75.0,False,False,,2
2021,2,22,Grambling,Jackson St.,V,59.0,63.0,False,False,,2
2021,2,27,Grambling,Ark.-Pine Bluff,V,,,False,True,,2
2021,3,1,Grambling,Mississippi Val.,V,63.0,67.0,False,False,,2
2021,3,4,Grambling,Alabama St.,H,91.0,68.0,False,False,,2
2021,3,6,Grambling,Alabama A&M,H,80.0,72.0,False,False,,2
2021,3,11,Grambling,Southern U.,N,72.0,67.0,False,False,,2
2021,3,12,Grambling,Prairie View,N,63.0,75.0,False,False,,2
2020,11,25,Grand Canyon,Grambling,H,69.0,53.0,False,False,,2
2020,11,28,Grand Canyon,Benedictine Mesa,H,94.0,63.0,False,False,,1
2020,12,1,Grand Canyon,Mississippi Val.,H,88.0,49.0,False,False,,2
2020,12,5,Grand Canyon,Prairie View,H,,,True,False,,2
2020,12,11,Grand Canyon,Nevada,H,87.0,77.0,False,False,,2
2020,12,13,Grand Canyon,Arizona St.,H,70.0,71.0,False,False,,2
2020,12,15,Grand Canyon,SAGU American Indian,H,,,True,False,,1
2020,12,20,Grand Canyon,San Francisco,N,65.0,68.0,False,False,,2
2020,12,22,Grand Canyon,Colorado,N,64.0,74.0,False,False,,2
2020,12,29,Grand Canyon,Denver,H,,,True,False,,2
2020,12,30,Grand Canyon,Bethesda (CA),H,,,True,False,,1
2021,1,8,Grand Canyon,Tarleton St.,V,75.0,72.0,False,False,,2
2021,1,9,Grand Canyon,Tarleton St.,V,59.0,48.0,False,False,,2
2021,1,15,Grand Canyon,Chicago St.,H,,,True,False,,2
2021,1,15,Grand Canyon,Bethesda (CA),H,121.0,62.0,False,False,,1
2021,1,16,Grand Canyon,Chicago St.,H,,,True,False,,2
2021,1,16,Grand Canyon,Bethesda (CA),H,98.0,47.0,False,False,,1
2021,1,22,Grand Canyon,Dixie St.,V,77.0,74.0,False,False,,2
2021,1,23,Grand Canyon,Dixie St.,V,81.0,46.0,False,False,,2
2021,1,29,Grand Canyon,New Mexico St.,H,70.0,62.0,False,False,,2
2021,1,30,Grand Canyon,New Mexico St.,H,65.0,53.0,False,False,,2
2021,2,5,Grand Canyon,UTRGV,V,,,True,False,,2
2021,2,6,Grand Canyon,UTRGV,V,,,True,False,,2
2021,2,12,Grand Canyon,CSUN,H,,,True,False,,2
2021,2,19,Grand Canyon,California Baptist,H,71.0,61.0,False,False,,2
2021,2,20,Grand Canyon,California Baptist,H,62.0,65.0,False,False,,2
2021,2,26,Grand Canyon,Seattle U,V,57.0,63.0,False,False,,2
2021,2,27,Grand Canyon,Seattle U,V,81.0,71.0,False,False,,2
2021,3,5,Grand Canyon,Utah Valley,H,55.0,59.0,False,False,,2
2021,3,6,Grand Canyon,Utah Valley,H,74.0,64.0,False,False,,2
2021,3,12,Grand Canyon,Seattle U,N,81.0,47.0,False,False,,2
2021,3,13,Grand Canyon,New Mexico St.,N,74.0,56.0,False,False,,2
2021,3,20,Grand Canyon,Iowa,N,74.0,86.0,False,False,,2
2020,11,25,Green Bay,Minnesota,V,69.0,99.0,False,False,,2
2020,12,1,Green Bay,Wisconsin,V,42.0,82.0,False,False,,2
2020,12,5,Green Bay,Eastern Ill.,H,91.0,93.0,False,False,,2
2020,12,8,Green Bay,Marquette,V,68.0,82.0,False,False,,2
2020,12,12,Green Bay,UNI,V,,,True,False,,2
2020,12,19,Green Bay,Milwaukee,H,65.0,68.0,False,False,,2
2020,12,20,Green Bay,Milwaukee,H,62.0,74.0,False,False,,2
2020,12,26,Green Bay,Wright St.,V,53.0,67.0,False,False,,2
2020,12,27,Green Bay,Wright St.,V,77.0,90.0,False,False,,2
2021,1,1,Green Bay,Youngstown St.,V,77.0,84.0,False,False,,2
2021,1,2,Green Bay,Youngstown St.,V,79.0,69.0,False,False,,2
2021,1,8,Green Bay,Oakland,H,84.0,81.0,False,False,,2
2021,1,9,Green Bay,Oakland,H,87.0,78.0,False,False,,2
2021,1,15,Green Bay,Detroit Mercy,V,61.0,86.0,False,False,,2
2021,1,16,Green Bay,Detroit Mercy,V,65.0,68.0,False,False,,2
2021,1,22,Green Bay,Purdue Fort Wayne,H,77.0,59.0,False,False,,2
2021,1,23,Green Bay,Purdue Fort Wayne,H,87.0,72.0,False,False,,2
2021,1,29,Green Bay,Cleveland St.,V,68.0,74.0,False,False,,2
2021,1,30,Green Bay,Cleveland St.,V,65.0,73.0,False,False,,2
2021,2,5,Green Bay,IUPUI,H,71.0,80.0,False,False,,2
2021,2,6,Green Bay,IUPUI,H,79.0,72.0,False,False,,2
2021,2,12,Green Bay,Northern Ky.,H,86.0,82.0,False,False,,2
2021,2,13,Green Bay,Northern Ky.,H,66.0,71.0,False,False,,2
2021,2,19,Green Bay,UIC,V,58.0,61.0,False,False,,2
2021,2,20,Green Bay,UIC,V,69.0,59.0,False,False,,2
2021,2,25,Green Bay,Purdue Fort Wayne,H,84.0,89.0,False,False,,2
2020,12,1,Hampton,George Washington,V,82.0,78.0,False,False,,2
2020,12,3,Hampton,William & Mary,V,,,True,False,,2
2020,12,7,Hampton,Norfolk St.,V,64.0,76.0,False,False,,2
2020,12,10,Hampton,Regent,H,,,True,False,,1
2020,12,13,Hampton,VMI,V,64.0,79.0,False,False,,2
2020,12,16,Hampton,William & Mary,H,58.0,75.0,False,False,,2
2020,12,18,Hampton,Howard,V,76.0,81.0,False,False,,2
2020,12,21,Hampton,Charleston So.,V,67.0,55.0,False,False,,2
2020,12,22,Hampton,Charleston So.,V,70.0,68.0,False,False,,2
2020,12,30,Hampton,Gardner-Webb,H,80.0,69.0,False,False,,2
2020,12,31,Hampton,Gardner-Webb,H,69.0,80.0,False,False,,2
2021,1,4,Hampton,Radford,V,66.0,79.0,False,False,,2
2021,1,5,Hampton,Radford,V,65.0,76.0,False,False,,2
2021,1,9,Hampton,UNC Asheville,H,73.0,71.0,False,False,,2
2021,1,10,Hampton,UNC Asheville,H,77.0,85.0,False,False,,2
2021,1,14,Hampton,USC Upstate,V,69.0,68.0,False,False,,2
2021,1,15,Hampton,USC Upstate,V,84.0,74.0,False,False,,2
2021,1,19,Hampton,Campbell,H,,,False,True,,2
2021,1,20,Hampton,Campbell,H,,,False,True,,2
2021,2,7,Hampton,High Point,H,58.0,72.0,False,False,,2
2021,2,8,Hampton,High Point,H,76.0,71.0,False,False,,2
2021,2,11,Hampton,Presbyterian,H,70.0,85.0,False,False,,2
2021,2,12,Hampton,Presbyterian,H,62.0,57.0,False,False,,2
2021,2,15,Hampton,Longwood,V,73.0,83.0,False,False,,2
2021,2,18,Hampton,Campbell,H,57.0,76.0,False,False,,2
2021,2,19,Hampton,Campbell,H,68.0,73.0,False,False,,2
2021,2,23,Hampton,Winthrop,V,,,False,True,,2
2021,2,24,Hampton,Winthrop,V,,,False,True,,2
2021,2,24,Hampton,Longwood,V,74.0,68.0,False,False,,2
2021,2,27,Hampton,Presbyterian,H,67.0,65.0,False,False,,2
2021,3,1,Hampton,Radford,V,52.0,67.0,False,False,,2
2020,11,25,Hartford,Merrimack,H,,,True,False,,2
2020,11,27,Hartford,UConn,V,57.0,69.0,False,False,,2
2020,12,1,Hartford,Villanova,N,53.0,87.0,False,False,,2
2020,12,2,Hartford,Fairfield,V,66.0,61.0,False,False,,2
2020,12,4,Hartford,Central Conn. St.,H,80.0,65.0,False,False,,2
2020,12,7,Hartford,Fairfield,H,67.0,54.0,False,False,,2
2020,12,11,Hartford,Sacred Heart,V,,,False,True,,2
2020,12,19,Hartford,Maine,H,63.0,60.0,False,False,,2
2020,12,20,Hartford,Maine,H,65.0,50.0,False,False,,2
2020,12,27,Hartford,New Hampshire,V,69.0,77.0,False,False,,2
2020,12,28,Hartford,New Hampshire,V,51.0,53.0,False,False,,2
2020,12,30,Hartford,Kentucky,V,,,True,False,,2
2021,1,2,Hartford,Binghamton,H,76.0,56.0,False,False,,2
2021,1,3,Hartford,Binghamton,H,77.0,74.0,False,False,,2
2021,1,9,Hartford,UMass Lowell,V,62.0,71.0,False,False,,2
2021,1,10,Hartford,UMass Lowell,V,75.0,58.0,False,False,,2
2021,1,16,Hartford,UMBC,V,70.0,63.0,False,False,,2
2021,1,17,Hartford,UMBC,V,49.0,57.0,False,False,,2
2021,1,23,Hartford,Vermont,H,,,False,True,,2
2021,1,24,Hartford,Vermont,H,,,False,True,,2
2021,1,30,Hartford,Stony Brook,V,59.0,57.0,False,False,,2
2021,1,31,Hartford,Stony Brook,V,49.0,63.0,False,False,,2
2021,2,6,Hartford,Albany (NY),H,,,False,True,,2
2021,2,7,Hartford,Albany (NY),H,,,False,True,,2
2021,2,13,Hartford,NJIT,H,57.0,67.0,False,False,,2
2021,2,14,Hartford,NJIT,H,75.0,61.0,False,False,,2
2021,2,27,Hartford,Binghamton,H,77.0,60.0,False,False,,2
2021,2,28,Hartford,Albany (NY),H,83.0,77.0,False,False,,2
2021,3,6,Hartford,Vermont,V,71.0,65.0,False,False,,2
2021,3,13,Hartford,UMass Lowell,H,64.0,50.0,False,False,,2
2021,3,19,Hartford,Baylor,N,55.0,79.0,False,False,,2
2020,12,11,Hawaii,Hawaii Pacific,H,83.0,50.0,False,False,,1
2020,12,12,Hawaii,Alcorn,H,,,True,False,,2
2020,12,19,Hawaii,Hawaii Hilo,H,89.0,66.0,False,False,,1
2021,1,8,Hawaii,UC Riverside,V,88.0,83.0,False,False,,2
2021,1,9,Hawaii,UC Riverside,V,68.0,70.0,False,False,,2
2021,1,15,Hawaii,CSU Bakersfield,H,55.0,60.0,False,False,,2
2021,1,16,Hawaii,CSU Bakersfield,H,72.0,83.0,False,False,,2
2021,1,22,Hawaii,Cal St. Fullerton,V,67.0,83.0,False,False,,2
2021,1,23,Hawaii,Cal St. Fullerton,V,76.0,53.0,False,False,,2
2021,1,29,Hawaii,UC Irvine,H,51.0,53.0,False,False,,2
2021,1,30,Hawaii,UC Irvine,H,62.0,61.0,False,False,,2
2021,2,5,Hawaii,UC San Diego,V,,,True,False,,2
2021,2,5,Hawaii,Cal Poly,H,84.0,68.0,False,False,,2
2021,2,6,Hawaii,UC San Diego,V,,,True,False,,2
2021,2,6,Hawaii,Cal Poly,H,81.0,64.0,False,False,,2
2021,2,12,Hawaii,UC Santa Barbara,H,50.0,59.0,False,False,,2
2021,2,13,Hawaii,UC Santa Barbara,H,74.0,81.0,False,False,,2
2021,2,19,Hawaii,CSUN,V,75.0,74.0,False,False,,2
2021,2,20,Hawaii,CSUN,V,80.0,88.0,False,False,,2
2021,2,26,Hawaii,Long Beach St.,H,78.0,76.0,False,False,,2
2021,2,27,Hawaii,Long Beach St.,H,79.0,76.0,False,False,,2
2021,3,5,Hawaii,UC Davis,V,73.0,68.0,False,False,,2
2021,3,6,Hawaii,UC Davis,V,66.0,74.0,False,False,,2
2021,3,11,Hawaii,UC Riverside,N,52.0,62.0,False,False,,2
2020,11,25,High Point,Davidson,V,73.0,82.0,False,False,,2
2020,11,28,High Point,Elon,V,75.0,76.0,False,False,,2
2020,12,5,High Point,North Florida,H,85.0,74.0,False,False,,2
2020,12,12,High Point,UNC Asheville,V,67.0,80.0,False,False,,2
2020,12,13,High Point,UNC Asheville,V,84.0,90.0,False,False,,2
2020,12,15,High Point,Coker,H,,,True,False,,1
2020,12,19,High Point,William & Mary,V,71.0,49.0,False,False,,2
2020,12,22,High Point,Eastern Ky.,V,67.0,86.0,False,False,,2
2020,12,30,High Point,USC Upstate,H,63.0,52.0,False,False,,2
2020,12,31,High Point,USC Upstate,H,51.0,60.0,False,False,,2
2021,1,19,High Point,Longwood,V,54.0,75.0,False,False,,2
2021,1,20,High Point,Longwood,V,54.0,67.0,False,False,,2
2021,1,24,High Point,Presbyterian,H,81.0,57.0,False,False,,2
2021,1,25,High Point,Presbyterian,H,56.0,71.0,False,False,,2
2021,1,29,High Point,Gardner-Webb,V,59.0,55.0,False,False,,2
2021,1,30,High Point,Gardner-Webb,V,72.0,69.0,False,False,,2
2021,2,7,High Point,Hampton,V,72.0,58.0,False,False,,2
2021,2,8,High Point,Hampton,V,71.0,76.0,False,False,,2
2021,2,11,High Point,Charleston So.,H,77.0,73.0,False,False,,2
2021,2,12,High Point,Charleston So.,H,68.0,69.0,False,False,,2
2021,2,18,High Point,Winthrop,H,70.0,76.0,False,False,,2
2021,2,19,High Point,Winthrop,H,63.0,71.0,False,False,,2
2021,2,23,High Point,Campbell,V,48.0,68.0,False,False,,2
2021,2,27,High Point,USC Upstate,H,65.0,60.0,False,False,,2
2021,3,1,High Point,Winthrop,V,54.0,83.0,False,False,,2
2020,11,25,Hofstra,Monmouth,V,,,True,False,,2
2020,11,29,Hofstra,Rutgers,V,56.0,70.0,False,False,,2
2020,11,30,Hofstra,Fairleigh Dickinson,H,73.0,58.0,False,False,,2
2020,12,5,Hofstra,Iona,H,74.0,82.0,False,False,,2
2020,12,9,Hofstra,Stony Brook,H,72.0,67.0,False,False,,2
2020,12,15,Hofstra,Monmouth,V,96.0,88.0,False,False,,2
2020,12,19,Hofstra,St. Bonaventure,V,69.0,77.0,False,False,,2
2020,12,22,Hofstra,Richmond,V,76.0,71.0,False,False,,2
2021,1,2,Hofstra,William & Mary,H,61.0,56.0,False,False,,2
2021,1,3,Hofstra,William & Mary,H,82.0,73.0,False,False,,2
2021,1,7,Hofstra,Northeastern,H,78.0,81.0,False,False,,2
2021,1,9,Hofstra,Northeastern,V,56.0,67.0,False,False,,2
2021,1,15,Hofstra,Delaware,V,56.0,74.0,False,False,,2
2021,1,17,Hofstra,Delaware,V,68.0,67.0,False,False,,2
2021,1,23,Hofstra,Towson,H,71.0,58.0,False,False,,2
2021,1,24,Hofstra,Towson,H,74.0,69.0,False,False,,2
2021,1,30,Hofstra,UNCW,V,82.0,73.0,False,False,,2
2021,1,31,Hofstra,UNCW,V,89.0,83.0,False,False,,2
2021,2,6,Hofstra,Drexel,H,71.0,73.0,False,False,,2
2021,2,7,Hofstra,Drexel,H,79.0,74.0,False,False,,2
2021,2,13,Hofstra,James Madison,V,89.0,93.0,False,False,,2
2021,2,14,Hofstra,James Madison,V,70.0,74.0,False,False,,2
2021,2,20,Hofstra,Col. of Charleston,H,,,False,True,,2
2021,2,21,Hofstra,Col. of Charleston,H,,,False,True,,2
2021,2,27,Hofstra,Elon,V,,,True,False,,2
